ENSG00000204287.13
ENSG00000148219.16
ENSG00000249808.2
ENSG00000150782.11
ENSG00000127325.18
ENSG00000103888.16
ENSG00000064787.13
ENSG00000196565.13
ENSG00000072952.18
ENSG00000146039.10
ENSG00000168273.7
ENSG00000133019.11
ENSG00000119508.17
ENSG00000137491.14
ENSG00000153234.13
ENSG00000172296.12
ENSG00000114279.13
ENSG00000166428.12
ENSG00000152580.8
ENSG00000019991.15
ENSG00000026025.15
ENSG00000272431.1
ENSG00000161714.11
ENSG00000176641.10
ENSG00000145888.10
ENSG00000099998.17
ENSG00000181045.14
ENSG00000238279.1
ENSG00000111783.12
ENSG00000178821.12
ENSG00000112655.15
ENSG00000179388.8
ENSG00000046604.12
ENSG00000248309.7
ENSG00000184343.10
ENSG00000143556.8
ENSG00000259347.6
ENSG00000128564.6
ENSG00000085276.17
ENSG00000099937.10
ENSG00000138759.18
ENSG00000181773.6
ENSG00000227755.1
ENSG00000261696.1
ENSG00000163702.18
ENSG00000274029.1
ENSG00000258227.6
ENSG00000167768.4
ENSG00000125618.16
ENSG00000210195.2
ENSG00000231826.5
ENSG00000186564.5
ENSG00000148926.9
ENSG00000163359.15
ENSG00000163735.6
ENSG00000188488.13
ENSG00000120242.3
ENSG00000273372.1
ENSG00000272541.1
ENSG00000232629.8
ENSG00000129680.15
ENSG00000100276.9
ENSG00000178462.11
ENSG00000075223.13
ENSG00000271992.1
ENSG00000203709.11
ENSG00000116678.19
ENSG00000164627.17
ENSG00000106348.16
ENSG00000026508.17
ENSG00000129675.15
ENSG00000215869.4
ENSG00000211897.8
ENSG00000261037.1
ENSG00000152518.7
ENSG00000181195.10
ENSG00000159217.9
ENSG00000227195.10
ENSG00000172867.3
ENSG00000275636.1
ENSG00000165434.7
ENSG00000162783.10
ENSG00000198336.9
ENSG00000185008.17
ENSG00000233476.3
ENSG00000261011.1
ENSG00000134242.15
ENSG00000270040.1
ENSG00000138079.13
ENSG00000187955.11
ENSG00000057294.14
ENSG00000104888.9
ENSG00000172016.15
ENSG00000267801.1
ENSG00000250608.1
ENSG00000275409.1
ENSG00000245526.10
ENSG00000157017.15
ENSG00000107317.12
ENSG00000013364.18
ENSG00000168952.15
ENSG00000152104.11
ENSG00000134548.9
ENSG00000198535.5
ENSG00000239257.1
ENSG00000105976.14
ENSG00000232265.7
ENSG00000057657.15
ENSG00000133048.12
ENSG00000088882.7
ENSG00000136630.12
ENSG00000137198.9
ENSG00000232295.7
ENSG00000134762.16
ENSG00000187122.16
ENSG00000033327.12
ENSG00000214290.8
ENSG00000148734.7
ENSG00000112077.15
ENSG00000144619.14
ENSG00000210151.2
ENSG00000122367.19
ENSG00000276517.1
ENSG00000139445.17
ENSG00000241288.7
ENSG00000229891.1
ENSG00000261399.1
ENSG00000166819.11
ENSG00000143365.17
ENSG00000171889.3
ENSG00000205464.11
ENSG00000088827.12
ENSG00000026103.21
ENSG00000124440.15
ENSG00000181458.10
ENSG00000233183.2
ENSG00000174944.8
ENSG00000106819.11
ENSG00000210112.1
ENSG00000205929.10
ENSG00000213866.3
ENSG00000072315.3
ENSG00000259839.1
ENSG00000041982.15
ENSG00000198804.2
ENSG00000068078.17
ENSG00000265962.1
ENSG00000107821.14
ENSG00000100842.12
ENSG00000010932.16
ENSG00000210100.1
ENSG00000248174.5
ENSG00000256574.6
ENSG00000166750.9
ENSG00000143320.8
ENSG00000279692.1
ENSG00000281974.1
ENSG00000232022.7
ENSG00000111885.6
ENSG00000109255.11
ENSG00000224939.1
ENSG00000052344.15
ENSG00000149269.9
ENSG00000130829.17
ENSG00000106809.10
ENSG00000116774.11
ENSG00000224863.2
ENSG00000143772.9
ENSG00000157168.18
ENSG00000152932.7
ENSG00000252755.1
ENSG00000143994.13
ENSG00000162896.5
ENSG00000169884.13
ENSG00000198873.11
ENSG00000198108.3
ENSG00000172020.12
ENSG00000100473.15
ENSG00000225093.1
ENSG00000269356.1
ENSG00000231827.3
ENSG00000180340.6
ENSG00000160888.6
ENSG00000243480.7
ENSG00000164292.12
ENSG00000278943.1
ENSG00000279672.1
ENSG00000047457.13
ENSG00000112742.9
ENSG00000259884.1
ENSG00000141744.3
ENSG00000161955.16
ENSG00000168671.9
ENSG00000125144.13
ENSG00000258545.5
ENSG00000251692.7
ENSG00000175287.18
ENSG00000260492.2
ENSG00000205279.8
ENSG00000163145.12
ENSG00000214456.8
ENSG00000124191.17
ENSG00000164749.11
ENSG00000133636.10
ENSG00000172572.6
ENSG00000212907.2
ENSG00000133985.2
ENSG00000019102.11
ENSG00000175084.11
ENSG00000119973.5
ENSG00000213064.9
ENSG00000182566.13
ENSG00000174576.9
ENSG00000101197.12
ENSG00000209082.1
ENSG00000005187.11
ENSG00000255581.1
ENSG00000213411.2
ENSG00000167549.18
ENSG00000236714.1
ENSG00000224715.1
ENSG00000120337.8
ENSG00000205045.8
ENSG00000133687.15
ENSG00000204428.12
ENSG00000243649.8
ENSG00000148848.14
ENSG00000171522.5
ENSG00000168672.3
ENSG00000126838.9
ENSG00000259705.1
ENSG00000096006.11
ENSG00000168004.9
ENSG00000139973.16
ENSG00000164089.8
ENSG00000141314.12
ENSG00000115194.10
ENSG00000065911.11
ENSG00000211675.2
ENSG00000158022.6
ENSG00000282024.1
ENSG00000122420.9
ENSG00000119938.8
ENSG00000216819.1
ENSG00000261253.2
ENSG00000139364.10
ENSG00000110427.14
ENSG00000042062.11
ENSG00000102145.13
ENSG00000170017.12
ENSG00000187867.8
ENSG00000177606.6
ENSG00000080224.17
ENSG00000131080.14
ENSG00000276188.1
ENSG00000087303.17
ENSG00000253967.1
ENSG00000143842.14
ENSG00000100433.15
ENSG00000259224.2
ENSG00000236829.9
ENSG00000185610.6
ENSG00000271335.5
ENSG00000137648.17
ENSG00000094963.13
ENSG00000186150.4
ENSG00000259175.1
ENSG00000272463.1
ENSG00000171848.13
ENSG00000225872.3
ENSG00000174059.16
ENSG00000277218.1
ENSG00000236404.8
ENSG00000273327.1
ENSG00000234176.1
ENSG00000164303.10
ENSG00000111405.8
ENSG00000215417.12
ENSG00000112214.10
ENSG00000162772.16
ENSG00000142102.15
ENSG00000139915.18
ENSG00000101162.3
ENSG00000000971.15
ENSG00000161638.10
ENSG00000132164.9
ENSG00000228502.1
ENSG00000257337.6
ENSG00000279781.1
ENSG00000273802.2
ENSG00000261499.2
ENSG00000228408.6
ENSG00000198049.6
ENSG00000131471.6
ENSG00000123358.19
ENSG00000006611.15
ENSG00000158516.11
ENSG00000172987.12
ENSG00000204403.9
ENSG00000230006.7
ENSG00000144668.11
ENSG00000213578.5
ENSG00000280159.1
ENSG00000275613.1
ENSG00000211597.2
ENSG00000198502.5
ENSG00000179751.6
ENSG00000102287.18
ENSG00000225972.1
ENSG00000277351.1
ENSG00000177575.12
ENSG00000196205.8
ENSG00000173110.7
ENSG00000189001.10
ENSG00000234165.1
ENSG00000070159.13
ENSG00000163399.15
ENSG00000176490.4
ENSG00000160183.13
ENSG00000140090.17
ENSG00000210082.2
ENSG00000162998.4
ENSG00000163032.11
ENSG00000182575.7
ENSG00000184785.5
ENSG00000168874.12
ENSG00000207650.1
ENSG00000173805.15
ENSG00000204389.9
ENSG00000141469.16
ENSG00000064886.13
ENSG00000103742.11
ENSG00000233121.1
ENSG00000235109.7
ENSG00000274386.5
ENSG00000274363.1
ENSG00000279551.1
ENSG00000236136.1
ENSG00000172260.14
ENSG00000185774.14
ENSG00000184995.7
ENSG00000172232.9
ENSG00000216901.1
ENSG00000119280.16
ENSG00000003096.14
ENSG00000258498.8
ENSG00000270326.1
ENSG00000186350.9
ENSG00000204128.5
ENSG00000131095.12
ENSG00000210174.1
ENSG00000254211.5
ENSG00000121005.8
ENSG00000240509.1
ENSG00000270640.1
ENSG00000127533.3
ENSG00000118495.18
ENSG00000122691.12
ENSG00000142609.17
ENSG00000259416.2
ENSG00000164707.15
ENSG00000133083.14
ENSG00000272068.1
ENSG00000188039.13
ENSG00000144460.12
ENSG00000164694.16
ENSG00000198542.13
ENSG00000151388.10
ENSG00000131747.14
ENSG00000262700.1
ENSG00000278543.1
ENSG00000105894.11
ENSG00000106853.18
ENSG00000136842.13
ENSG00000148482.11
ENSG00000160602.13
ENSG00000203855.7
ENSG00000157617.16
ENSG00000261189.1
ENSG00000145358.6
ENSG00000118729.11
ENSG00000089199.9
ENSG00000175426.10
ENSG00000104313.17
ENSG00000082482.13
ENSG00000100292.16
ENSG00000168878.16
ENSG00000186493.11
ENSG00000069535.13
ENSG00000183166.10
ENSG00000239542.3
ENSG00000273058.2
ENSG00000079337.15
ENSG00000196917.5
ENSG00000225217.1
ENSG00000188522.14
ENSG00000213934.6
ENSG00000281903.2
ENSG00000186897.4
ENSG00000211896.7
ENSG00000132002.7
ENSG00000271993.1
ENSG00000113396.12
ENSG00000087245.12
ENSG00000170370.11
ENSG00000211592.8
ENSG00000233672.6
ENSG00000261502.3
ENSG00000074803.17
ENSG00000086696.10
ENSG00000154721.14
ENSG00000134986.13
ENSG00000125740.13
ENSG00000117682.16
ENSG00000115474.6
ENSG00000054277.13
ENSG00000135324.5
ENSG00000275468.1
ENSG00000164850.14
ENSG00000174371.16
ENSG00000067182.7
ENSG00000166869.2
ENSG00000163909.7
ENSG00000172403.10
ENSG00000240376.1
ENSG00000164294.13
ENSG00000230873.8
ENSG00000239951.1
ENSG00000166569.8
ENSG00000011347.9
ENSG00000180914.10
ENSG00000152137.6
ENSG00000265972.5
