ENSG00000168461.12
ENSG00000143355.15
ENSG00000003137.8
ENSG00000268804.1
ENSG00000178860.8
ENSG00000137571.10
ENSG00000261123.1
ENSG00000076706.16
ENSG00000108602.17
ENSG00000162849.15
ENSG00000166897.14
ENSG00000134061.5
ENSG00000005513.9
ENSG00000159216.18
ENSG00000240382.3
ENSG00000106366.8
ENSG00000100122.5
ENSG00000143502.14
ENSG00000182379.9
ENSG00000259863.1
ENSG00000271605.5
ENSG00000153446.15
ENSG00000162174.12
ENSG00000124225.15
ENSG00000066697.14
ENSG00000181577.15
ENSG00000140511.11
ENSG00000110079.16
ENSG00000187288.10
ENSG00000196660.10
ENSG00000121797.9
ENSG00000160882.11
ENSG00000250436.1
ENSG00000261229.6
ENSG00000104808.7
ENSG00000277039.1
ENSG00000108551.4
ENSG00000179362.14
ENSG00000171517.5
ENSG00000099960.12
ENSG00000127083.7
ENSG00000152128.13
ENSG00000124216.3
ENSG00000034510.5
ENSG00000196352.14
ENSG00000175356.12
ENSG00000167536.13
ENSG00000283342.1
ENSG00000156313.12
ENSG00000026508.17
ENSG00000273443.1
ENSG00000132334.16
ENSG00000060138.12
ENSG00000250802.6
ENSG00000166527.7
ENSG00000279086.1
ENSG00000164111.14
ENSG00000067225.17
ENSG00000226145.7
ENSG00000163754.17
ENSG00000244482.10
ENSG00000060982.14
ENSG00000278982.1
ENSG00000105825.11
ENSG00000149781.12
ENSG00000130540.13
ENSG00000249293.1
ENSG00000154277.12
ENSG00000169429.10
ENSG00000078081.7
ENSG00000072110.13
ENSG00000164761.8
ENSG00000126785.12
ENSG00000260196.1
ENSG00000105889.14
ENSG00000241158.5
ENSG00000224644.1
ENSG00000182704.7
ENSG00000261617.1
ENSG00000175592.8
ENSG00000215833.3
ENSG00000213420.7
ENSG00000215483.9
ENSG00000185518.11
ENSG00000149257.13
ENSG00000136048.13
ENSG00000079689.13
ENSG00000108821.13
ENSG00000114346.13
ENSG00000272109.1
ENSG00000120708.16
ENSG00000197905.8
ENSG00000178752.15
ENSG00000166592.11
ENSG00000116014.9
ENSG00000255326.1
ENSG00000270513.1
ENSG00000231550.1
ENSG00000259116.1
ENSG00000213312.3
ENSG00000171551.11
ENSG00000000938.12
ENSG00000185985.8
ENSG00000169403.11
ENSG00000249751.3
ENSG00000170927.14
ENSG00000175567.8
ENSG00000261488.1
ENSG00000199785.1
ENSG00000254433.1
ENSG00000260910.1
ENSG00000171860.4
ENSG00000117394.20
ENSG00000182472.8
ENSG00000214145.6
ENSG00000018236.14
ENSG00000125538.11
ENSG00000174791.10
ENSG00000218996.1
ENSG00000152292.16
ENSG00000204815.9
ENSG00000255363.2
ENSG00000169239.12
ENSG00000156687.10
ENSG00000001617.11
ENSG00000105639.18
ENSG00000075290.7
ENSG00000131016.16
ENSG00000284418.1
ENSG00000183386.9
ENSG00000041982.15
ENSG00000116852.14
ENSG00000131459.12
ENSG00000153822.13
ENSG00000150551.10
ENSG00000146070.16
ENSG00000188525.3
ENSG00000124766.6
ENSG00000223603.1
ENSG00000142583.17
ENSG00000167767.13
ENSG00000143845.14
ENSG00000106868.16
ENSG00000227634.2
ENSG00000144119.3
ENSG00000232633.4
ENSG00000187116.13
ENSG00000104918.7
ENSG00000137101.12
ENSG00000283413.1
ENSG00000119729.11
ENSG00000176845.12
ENSG00000187583.10
ENSG00000163132.6
ENSG00000260762.1
ENSG00000121270.15
ENSG00000188958.9
ENSG00000187957.7
ENSG00000158869.10
ENSG00000204052.4
ENSG00000272196.2
ENSG00000254703.2
ENSG00000113249.12
ENSG00000120217.13
ENSG00000113758.13
ENSG00000106236.3
ENSG00000139514.12
ENSG00000259476.1
ENSG00000213719.8
ENSG00000113739.10
ENSG00000124249.6
ENSG00000205930.8
ENSG00000198650.10
ENSG00000136546.13
ENSG00000183570.16
ENSG00000151023.16
ENSG00000125046.14
ENSG00000111424.10
ENSG00000264424.1
ENSG00000139515.5
ENSG00000164687.10
ENSG00000248050.1
ENSG00000165807.7
ENSG00000185112.5
ENSG00000267909.2
ENSG00000151892.14
ENSG00000254417.1
ENSG00000131015.4
ENSG00000229604.2
ENSG00000186407.6
ENSG00000171989.5
ENSG00000173578.7
ENSG00000204472.12
ENSG00000156127.6
ENSG00000172367.15
ENSG00000171700.13
ENSG00000106633.15
ENSG00000105088.8
ENSG00000095383.19
ENSG00000186818.12
ENSG00000100368.13
ENSG00000128683.13
ENSG00000256581.1
ENSG00000231274.5
ENSG00000175352.10
ENSG00000229331.1
ENSG00000175793.11
ENSG00000261578.1
ENSG00000147883.10
ENSG00000269976.1
ENSG00000267259.1
ENSG00000250387.2
ENSG00000104689.9
ENSG00000233030.2
ENSG00000246090.6
ENSG00000172602.9
ENSG00000229656.6
ENSG00000123610.4
ENSG00000259577.1
ENSG00000271209.1
ENSG00000270906.1
ENSG00000169688.10
ENSG00000152952.11
ENSG00000175274.18
ENSG00000183578.6
ENSG00000226251.5
ENSG00000147138.1
ENSG00000222236.1
ENSG00000184113.9
ENSG00000084710.13
ENSG00000256940.1
ENSG00000261594.3
ENSG00000235200.2
ENSG00000028137.18
ENSG00000147852.15
ENSG00000163814.7
ENSG00000237181.1
ENSG00000282097.1
ENSG00000175874.9
ENSG00000280390.1
ENSG00000113749.7
ENSG00000175426.10
ENSG00000123685.8
ENSG00000276043.4
ENSG00000187513.8
ENSG00000225431.1
ENSG00000137819.13
ENSG00000154127.9
ENSG00000070669.16
ENSG00000236264.4
ENSG00000139629.15
ENSG00000197632.8
ENSG00000139304.12
ENSG00000211648.2
ENSG00000163734.4
ENSG00000240395.1
ENSG00000197956.9
ENSG00000187474.4
ENSG00000228262.8
ENSG00000204390.9
ENSG00000198576.3
ENSG00000169213.6
ENSG00000198807.12
ENSG00000169194.9
ENSG00000254272.1
ENSG00000273544.1
ENSG00000025708.13
ENSG00000269397.1
ENSG00000198744.5
ENSG00000243449.6
ENSG00000216490.3
ENSG00000004660.14
ENSG00000051523.10
ENSG00000225611.1
ENSG00000179564.3
ENSG00000234647.2
ENSG00000254877.1
ENSG00000171345.13
ENSG00000152213.3
ENSG00000260088.1
ENSG00000280721.1
ENSG00000204616.10
ENSG00000281376.1
ENSG00000180828.2
ENSG00000082397.17
ENSG00000161048.11
ENSG00000214193.10
ENSG00000130775.15
ENSG00000087085.13
ENSG00000105501.12
ENSG00000235090.1
ENSG00000246100.3
ENSG00000170801.9
ENSG00000215182.8
ENSG00000137825.10
ENSG00000214940.8
ENSG00000162745.10
ENSG00000066336.11
ENSG00000198203.9
ENSG00000180543.4
ENSG00000267607.1
ENSG00000161055.3
ENSG00000198517.9
ENSG00000103187.7
ENSG00000120907.17
ENSG00000168961.16
ENSG00000273989.1
ENSG00000088386.16
ENSG00000029153.14
ENSG00000079257.7
ENSG00000241560.5
ENSG00000171388.11
ENSG00000229400.1
ENSG00000042493.15
ENSG00000108691.9
ENSG00000038945.14
ENSG00000104213.12
ENSG00000234231.3
ENSG00000229373.8
ENSG00000010932.16
ENSG00000253522.5
ENSG00000181234.9
ENSG00000135604.9
ENSG00000131042.14
ENSG00000139725.7
ENSG00000164692.17
ENSG00000183317.16
ENSG00000133055.8
ENSG00000163803.12
ENSG00000114529.12
ENSG00000196632.10
ENSG00000127324.8
ENSG00000138074.14
ENSG00000200087.1
ENSG00000159625.14
ENSG00000174963.17
ENSG00000213967.10
ENSG00000075886.10
ENSG00000227240.1
ENSG00000121769.7
ENSG00000116701.14
ENSG00000114554.11
ENSG00000189120.4
ENSG00000105538.9
ENSG00000272334.1
ENSG00000147113.16
ENSG00000171094.16
ENSG00000100162.14
ENSG00000146521.9
ENSG00000277737.3
ENSG00000174358.15
ENSG00000131435.12
ENSG00000225083.1
ENSG00000250899.3
ENSG00000058668.14
ENSG00000148677.6
ENSG00000160883.10
ENSG00000134594.4
ENSG00000239839.6
ENSG00000116649.9
ENSG00000173482.16
ENSG00000109846.7
ENSG00000185467.7
ENSG00000023902.13
ENSG00000143816.7
ENSG00000140941.12
ENSG00000093134.14
ENSG00000204758.7
ENSG00000186684.12
ENSG00000226979.8
ENSG00000176204.13
ENSG00000148848.14
ENSG00000113083.13
ENSG00000105281.12
ENSG00000187144.11
ENSG00000225614.2
ENSG00000233491.7
ENSG00000261220.2
ENSG00000232909.1
ENSG00000074800.13
ENSG00000173890.16
ENSG00000171241.8
ENSG00000125810.9
ENSG00000273802.2
ENSG00000129654.7
ENSG00000163507.13
ENSG00000169247.11
ENSG00000152977.9
ENSG00000196923.13
ENSG00000188483.7
ENSG00000135077.8
ENSG00000203722.7
ENSG00000233871.2
ENSG00000276390.1
ENSG00000166073.10
ENSG00000228923.1
ENSG00000227733.9
ENSG00000078098.13
ENSG00000033867.16
ENSG00000136244.11
ENSG00000214264.4
ENSG00000115758.12
ENSG00000253833.1
ENSG00000092607.13
ENSG00000196517.11
ENSG00000152661.7
ENSG00000260572.1
ENSG00000117650.12
ENSG00000178718.6
ENSG00000163823.3
ENSG00000205426.10
ENSG00000212747.4
ENSG00000141526.16
ENSG00000115009.11
ENSG00000283696.1
ENSG00000141639.11
ENSG00000135480.15
ENSG00000263606.1
ENSG00000255737.2
ENSG00000187094.11
ENSG00000182901.16
ENSG00000187664.8
ENSG00000262585.1
ENSG00000260802.1
ENSG00000179431.6
ENSG00000225792.1
ENSG00000204936.9
ENSG00000107864.14
ENSG00000073737.16
ENSG00000173926.5
ENSG00000092009.10
ENSG00000059915.16
ENSG00000166197.16
ENSG00000051128.18
ENSG00000228502.1
ENSG00000123360.11
ENSG00000107159.12
ENSG00000110852.4
ENSG00000075240.16
ENSG00000171044.10
ENSG00000120694.19
ENSG00000069849.10
ENSG00000196209.12
ENSG00000197245.5
ENSG00000235310.1
ENSG00000114013.15
ENSG00000139567.12
ENSG00000218358.2
ENSG00000149380.11
ENSG00000255150.2
ENSG00000166292.11
ENSG00000250039.3
ENSG00000145428.14
ENSG00000164611.12
