ENSG00000188730.4
ENSG00000055044.10
ENSG00000175065.11
ENSG00000182487.12
ENSG00000186226.8
ENSG00000271976.1
ENSG00000157601.13
ENSG00000237187.8
ENSG00000232490.6
ENSG00000124422.11
ENSG00000270871.1
ENSG00000025423.11
ENSG00000228804.5
ENSG00000183484.11
ENSG00000249695.6
ENSG00000238227.7
ENSG00000139220.16
ENSG00000164093.15
ENSG00000272549.1
ENSG00000143373.17
ENSG00000131686.14
ENSG00000091106.18
ENSG00000214021.15
ENSG00000151967.18
ENSG00000143126.7
ENSG00000179826.6
ENSG00000167741.10
ENSG00000259511.2
ENSG00000236641.1
ENSG00000157214.13
ENSG00000233672.6
ENSG00000144136.10
ENSG00000228502.1
ENSG00000181218.5
ENSG00000227039.6
ENSG00000172172.7
ENSG00000124920.13
ENSG00000182372.9
ENSG00000005471.15
ENSG00000260917.1
ENSG00000133026.12
ENSG00000106565.17
ENSG00000163568.14
ENSG00000281706.2
ENSG00000223821.1
ENSG00000166473.17
ENSG00000168016.13
ENSG00000127399.14
ENSG00000160803.7
ENSG00000185985.8
ENSG00000108587.15
ENSG00000228695.10
ENSG00000248994.1
ENSG00000279838.1
ENSG00000125266.6
ENSG00000168878.16
ENSG00000115738.9
ENSG00000135074.15
ENSG00000171451.13
ENSG00000233581.1
ENSG00000163517.14
ENSG00000248746.5
ENSG00000113763.10
ENSG00000167941.2
ENSG00000157613.10
ENSG00000123975.4
ENSG00000213424.8
ENSG00000149516.13
ENSG00000226883.1
ENSG00000010295.19
ENSG00000177946.5
ENSG00000274248.1
ENSG00000158220.13
ENSG00000006831.9
ENSG00000132446.6
ENSG00000121742.16
ENSG00000184857.7
ENSG00000129749.3
ENSG00000173110.7
ENSG00000223704.1
ENSG00000187272.6
ENSG00000211959.2
ENSG00000145423.4
ENSG00000188992.11
ENSG00000279265.1
ENSG00000028203.17
ENSG00000170190.15
ENSG00000214018.3
ENSG00000138795.9
ENSG00000215478.8
ENSG00000113263.12
ENSG00000185811.16
ENSG00000131042.14
ENSG00000214063.10
ENSG00000166535.19
ENSG00000278129.1
ENSG00000232810.3
ENSG00000132386.10
ENSG00000111981.4
ENSG00000198746.12
ENSG00000267767.2
ENSG00000160999.10
ENSG00000135540.11
ENSG00000282651.2
ENSG00000277782.1
ENSG00000130311.10
ENSG00000232855.6
ENSG00000170464.9
ENSG00000130224.14
ENSG00000236091.1
ENSG00000226818.1
ENSG00000131069.19
ENSG00000255587.7
ENSG00000279205.1
ENSG00000136099.13
ENSG00000228951.1
ENSG00000137225.12
ENSG00000271252.1
ENSG00000164136.16
ENSG00000062485.18
ENSG00000271725.1
ENSG00000139651.10
ENSG00000126460.10
ENSG00000165215.6
ENSG00000160808.9
ENSG00000183091.19
ENSG00000143107.8
ENSG00000166928.10
ENSG00000282885.1
ENSG00000145692.14
ENSG00000254827.5
ENSG00000197617.7
ENSG00000264940.4
ENSG00000171401.14
ENSG00000170921.15
ENSG00000225234.1
ENSG00000116254.17
ENSG00000146826.16
ENSG00000254480.1
ENSG00000227220.1
ENSG00000175970.10
ENSG00000225973.3
ENSG00000161381.13
ENSG00000227939.1
ENSG00000233485.1
ENSG00000260361.1
ENSG00000198393.7
ENSG00000205138.3
ENSG00000214518.3
ENSG00000215251.3
ENSG00000105248.15
ENSG00000235105.1
ENSG00000270120.1
ENSG00000149548.14
ENSG00000179270.6
ENSG00000213553.4
ENSG00000213563.6
ENSG00000197705.9
ENSG00000180758.11
ENSG00000241217.3
ENSG00000179397.17
ENSG00000254423.1
ENSG00000224905.6
ENSG00000230148.8
ENSG00000267980.1
ENSG00000198899.2
ENSG00000270175.1
ENSG00000171532.4
ENSG00000111554.14
ENSG00000187815.9
ENSG00000131711.14
ENSG00000231252.2
ENSG00000142444.6
ENSG00000016490.15
ENSG00000175416.12
ENSG00000198633.10
ENSG00000169118.17
ENSG00000136279.20
ENSG00000263400.6
ENSG00000227300.12
ENSG00000271871.1
ENSG00000219023.1
ENSG00000188677.14
ENSG00000087008.15
ENSG00000057593.13
ENSG00000100298.15
ENSG00000272155.1
ENSG00000112078.13
ENSG00000250748.6
ENSG00000229358.3
ENSG00000146112.11
ENSG00000221864.4
ENSG00000141699.10
ENSG00000230306.1
ENSG00000189013.14
ENSG00000226314.7
ENSG00000231453.1
ENSG00000204963.5
ENSG00000106526.10
ENSG00000256742.1
ENSG00000280162.1
ENSG00000133059.16
ENSG00000234810.2
ENSG00000234362.5
ENSG00000188997.7
ENSG00000125931.10
ENSG00000108823.15
ENSG00000165092.12
ENSG00000217094.2
ENSG00000268812.3
ENSG00000261360.1
ENSG00000119688.20
ENSG00000102409.9
ENSG00000244968.6
ENSG00000140320.11
ENSG00000256797.1
ENSG00000026652.13
ENSG00000177791.11
ENSG00000235823.1
ENSG00000151883.17
ENSG00000151876.12
ENSG00000256984.2
ENSG00000254585.2
ENSG00000261795.1
ENSG00000273796.1
ENSG00000178342.4
ENSG00000248118.1
ENSG00000280623.1
ENSG00000267102.1
ENSG00000224595.1
ENSG00000196139.13
ENSG00000214773.1
ENSG00000215910.7
ENSG00000163239.12
ENSG00000050165.17
ENSG00000185962.1
ENSG00000268869.5
ENSG00000273203.1
ENSG00000139168.7
ENSG00000008086.11
ENSG00000155111.14
ENSG00000177406.4
ENSG00000182636.5
ENSG00000279463.1
ENSG00000165548.10
ENSG00000088387.18
ENSG00000279344.1
ENSG00000164082.14
ENSG00000105374.9
ENSG00000079263.18
ENSG00000213373.7
ENSG00000259884.1
ENSG00000144331.18
ENSG00000053328.8
ENSG00000214290.8
ENSG00000198673.10
ENSG00000103494.12
ENSG00000049759.17
ENSG00000153303.16
ENSG00000127415.12
ENSG00000179082.3
ENSG00000104760.16
ENSG00000064201.15
ENSG00000272463.1
ENSG00000148343.18
