ENSG00000182050.13
ENSG00000103888.16
ENSG00000251320.1
ENSG00000240045.1
ENSG00000213384.2
ENSG00000275620.1
ENSG00000108244.16
ENSG00000146352.12
ENSG00000248362.1
ENSG00000228325.5
ENSG00000175497.16
ENSG00000141579.6
ENSG00000171346.15
ENSG00000170454.5
ENSG00000143217.8
ENSG00000257588.1
ENSG00000277893.1
ENSG00000119888.10
ENSG00000231123.1
ENSG00000272797.1
ENSG00000122136.13
ENSG00000163735.6
ENSG00000251381.7
ENSG00000095713.13
ENSG00000173452.13
ENSG00000136099.13
ENSG00000163888.3
ENSG00000090402.7
ENSG00000260838.3
ENSG00000069482.6
ENSG00000172824.14
ENSG00000159763.3
ENSG00000015413.9
ENSG00000143768.12
ENSG00000232679.1
ENSG00000231138.1
ENSG00000169429.10
ENSG00000076826.9
ENSG00000131686.14
ENSG00000182333.14
ENSG00000233026.1
ENSG00000163207.6
ENSG00000140505.6
ENSG00000135960.9
ENSG00000237271.1
ENSG00000111537.4
ENSG00000223611.5
ENSG00000102891.3
ENSG00000163734.4
ENSG00000188525.3
ENSG00000211664.2
ENSG00000242887.1
ENSG00000228495.1
ENSG00000133048.12
ENSG00000164690.7
ENSG00000134762.16
ENSG00000171864.4
ENSG00000172995.16
ENSG00000259910.1
ENSG00000173908.8
ENSG00000267467.3
ENSG00000149968.11
ENSG00000242371.1
ENSG00000174145.7
ENSG00000116299.16
ENSG00000165973.18
ENSG00000168539.3
ENSG00000126890.13
ENSG00000144191.11
ENSG00000157766.15
ENSG00000235254.3
ENSG00000169245.5
ENSG00000232445.1
ENSG00000235571.1
ENSG00000211942.3
ENSG00000223622.2
ENSG00000183778.17
ENSG00000124205.15
ENSG00000081051.7
ENSG00000256915.1
ENSG00000279806.1
ENSG00000225106.1
ENSG00000256948.1
ENSG00000164488.11
ENSG00000282122.1
ENSG00000230316.6
ENSG00000182674.5
ENSG00000223414.2
ENSG00000132746.14
ENSG00000172551.10
ENSG00000281990.1
ENSG00000261340.1
ENSG00000163218.14
ENSG00000043039.6
ENSG00000145423.4
ENSG00000159527.3
ENSG00000178372.7
ENSG00000143032.7
ENSG00000185479.5
ENSG00000232502.1
ENSG00000118972.1
ENSG00000267287.1
ENSG00000169248.12
ENSG00000129354.11
ENSG00000248491.5
ENSG00000259721.1
ENSG00000188778.5
ENSG00000101251.11
ENSG00000230825.1
ENSG00000176092.14
ENSG00000175065.11
ENSG00000223609.7
ENSG00000180347.13
ENSG00000205362.11
ENSG00000214128.10
ENSG00000015520.14
ENSG00000211899.9
ENSG00000257829.1
ENSG00000054938.15
ENSG00000147647.12
ENSG00000183715.13
ENSG00000152592.13
ENSG00000161634.11
ENSG00000138755.5
ENSG00000166396.12
ENSG00000184905.8
ENSG00000268751.1
ENSG00000225972.1
ENSG00000229028.2
ENSG00000163564.14
ENSG00000162069.14
ENSG00000125820.5
ENSG00000135443.8
ENSG00000083782.7
ENSG00000204717.4
ENSG00000139865.16
ENSG00000110484.6
ENSG00000266554.1
ENSG00000269119.1
ENSG00000256124.5
ENSG00000168594.15
ENSG00000269902.1
ENSG00000136244.11
ENSG00000174950.10
ENSG00000171360.3
ENSG00000228278.3
ENSG00000104435.13
ENSG00000211669.2
ENSG00000256039.1
ENSG00000231231.5
ENSG00000182601.6
ENSG00000267259.1
ENSG00000165215.6
ENSG00000166415.14
ENSG00000109061.9
ENSG00000132972.18
ENSG00000128422.15
ENSG00000132975.7
ENSG00000205420.10
ENSG00000228639.6
ENSG00000128285.4
ENSG00000124143.10
ENSG00000145642.11
ENSG00000086696.10
ENSG00000125740.13
ENSG00000224625.2
ENSG00000278909.1
ENSG00000211685.3
ENSG00000135116.9
ENSG00000182795.12
ENSG00000078725.12
ENSG00000134757.4
ENSG00000109182.11
ENSG00000241635.7
ENSG00000117501.14
ENSG00000132744.7
ENSG00000108821.13
ENSG00000253998.3
ENSG00000168143.8
ENSG00000178919.8
ENSG00000137331.11
ENSG00000163331.11
ENSG00000105664.10
ENSG00000169006.6
ENSG00000185269.11
ENSG00000140093.9
ENSG00000039068.18
ENSG00000245311.2
ENSG00000087128.9
ENSG00000184012.11
ENSG00000171102.14
ENSG00000197683.4
ENSG00000211639.2
ENSG00000261116.1
ENSG00000229400.1
ENSG00000283585.1
ENSG00000211658.2
ENSG00000148826.8
ENSG00000104140.6
ENSG00000115009.11
ENSG00000235385.1
ENSG00000102385.12
ENSG00000229089.6
ENSG00000225511.6
ENSG00000244094.1
ENSG00000092054.12
ENSG00000166923.10
ENSG00000256377.5
ENSG00000211937.3
ENSG00000211965.4
ENSG00000196859.7
ENSG00000165474.5
ENSG00000169688.10
ENSG00000101198.14
ENSG00000166126.10
ENSG00000104892.16
ENSG00000005421.8
ENSG00000197588.9
ENSG00000166426.7
ENSG00000060718.20
ENSG00000196767.6
ENSG00000211891.5
ENSG00000130701.3
ENSG00000156284.5
ENSG00000167183.2
ENSG00000138653.9
ENSG00000149635.2
ENSG00000137975.7
ENSG00000189182.9
ENSG00000257017.8
ENSG00000163362.10
ENSG00000086205.16
ENSG00000271216.1
ENSG00000134612.11
ENSG00000248778.1
ENSG00000178776.4
ENSG00000223564.1
ENSG00000125850.10
ENSG00000155897.9
ENSG00000134258.16
ENSG00000181577.15
ENSG00000166105.15
ENSG00000138271.5
ENSG00000137868.18
ENSG00000231863.1
ENSG00000267374.1
ENSG00000256513.1
ENSG00000178363.4
ENSG00000270550.1
ENSG00000196593.9
ENSG00000264968.1
ENSG00000139330.5
ENSG00000143355.15
ENSG00000253274.1
ENSG00000223930.5
ENSG00000140015.19
ENSG00000211611.2
ENSG00000204941.13
ENSG00000197085.11
ENSG00000187527.10
ENSG00000128040.10
ENSG00000183421.11
ENSG00000170523.3
ENSG00000230356.1
ENSG00000223949.6
ENSG00000186081.11
ENSG00000184709.7
ENSG00000083307.10
ENSG00000281181.1
ENSG00000272549.1
ENSG00000223648.4
ENSG00000241231.1
ENSG00000234948.1
ENSG00000243961.2
ENSG00000261706.1
ENSG00000053438.8
ENSG00000131738.10
ENSG00000086548.8
ENSG00000147256.11
ENSG00000124939.5
ENSG00000230390.1
ENSG00000121742.16
ENSG00000244681.1
ENSG00000226549.3
ENSG00000006059.3
ENSG00000240671.4
ENSG00000206075.13
ENSG00000261742.5
ENSG00000282418.1
ENSG00000075461.5
ENSG00000243004.5
ENSG00000211713.3
ENSG00000007216.14
ENSG00000135346.8
ENSG00000167749.11
ENSG00000211670.2
ENSG00000168269.8
ENSG00000253858.1
ENSG00000161798.6
ENSG00000135625.7
ENSG00000137673.8
ENSG00000268104.2
ENSG00000159251.6
ENSG00000105697.7
ENSG00000124935.3
ENSG00000253980.1
ENSG00000261120.1
ENSG00000135374.9
ENSG00000141750.6
ENSG00000134216.18
ENSG00000165694.9
ENSG00000109205.16
ENSG00000248874.5
ENSG00000172061.8
ENSG00000169550.12
ENSG00000173391.8
ENSG00000104413.15
ENSG00000148408.12
ENSG00000131746.12
ENSG00000261418.1
ENSG00000260577.2
ENSG00000170373.8
ENSG00000004846.16
ENSG00000272243.5
ENSG00000116882.14
ENSG00000085552.16
ENSG00000261039.2
ENSG00000171951.4
ENSG00000230937.11
ENSG00000105929.15
ENSG00000178734.5
ENSG00000135925.8
ENSG00000277945.1
ENSG00000135373.12
ENSG00000233730.1
ENSG00000211935.3
ENSG00000229975.1
ENSG00000156234.7
ENSG00000145681.10
ENSG00000186191.7
ENSG00000205898.3
ENSG00000244167.1
ENSG00000164220.6
ENSG00000264204.2
ENSG00000019505.7
