ENSG00000257178.5
ENSG00000271218.1
ENSG00000188730.4
ENSG00000055044.10
ENSG00000225851.1
ENSG00000244116.3
ENSG00000184731.5
ENSG00000237187.8
ENSG00000168743.12
ENSG00000161638.10
ENSG00000143119.12
ENSG00000228804.5
ENSG00000235173.6
ENSG00000267194.1
ENSG00000205790.1
ENSG00000111057.10
ENSG00000249695.6
ENSG00000269916.1
ENSG00000198597.8
ENSG00000222808.1
ENSG00000268734.1
ENSG00000164362.18
ENSG00000272549.1
ENSG00000091106.18
ENSG00000101276.14
ENSG00000033327.12
ENSG00000214021.15
ENSG00000205361.8
ENSG00000167741.10
ENSG00000132842.13
ENSG00000164808.16
ENSG00000157214.13
ENSG00000279072.1
ENSG00000250012.1
ENSG00000163811.11
ENSG00000260778.5
ENSG00000160336.14
ENSG00000148584.14
ENSG00000144136.10
ENSG00000283312.1
ENSG00000227039.6
ENSG00000184012.11
ENSG00000180929.5
ENSG00000172172.7
ENSG00000005471.15
ENSG00000159147.17
ENSG00000173535.13
ENSG00000260949.1
ENSG00000254042.1
ENSG00000243389.1
ENSG00000179889.18
ENSG00000272933.1
ENSG00000181915.4
ENSG00000085872.14
ENSG00000211454.13
ENSG00000180801.13
ENSG00000228702.1
ENSG00000153774.8
ENSG00000159958.6
ENSG00000163568.14
ENSG00000261615.6
ENSG00000281706.2
ENSG00000233175.2
ENSG00000103449.11
ENSG00000121716.20
ENSG00000173585.15
ENSG00000233928.5
ENSG00000141448.8
ENSG00000141574.7
ENSG00000197461.13
ENSG00000166473.17
ENSG00000119285.10
ENSG00000168016.13
ENSG00000118514.13
ENSG00000224543.4
ENSG00000133606.10
ENSG00000185985.8
ENSG00000160818.16
ENSG00000108587.15
ENSG00000116661.9
ENSG00000127947.15
ENSG00000213079.9
ENSG00000279838.1
ENSG00000115738.9
ENSG00000271320.1
ENSG00000240399.1
ENSG00000234155.1
ENSG00000163517.14
ENSG00000233894.1
ENSG00000232887.1
ENSG00000154874.15
ENSG00000157613.10
ENSG00000254098.1
ENSG00000218676.1
ENSG00000139572.3
ENSG00000175573.6
ENSG00000145348.16
ENSG00000213424.8
ENSG00000170385.9
ENSG00000177946.5
ENSG00000010295.19
ENSG00000023228.13
ENSG00000186038.9
ENSG00000254615.2
ENSG00000111679.16
ENSG00000254852.8
ENSG00000169122.11
ENSG00000224712.12
ENSG00000236991.6
ENSG00000169188.4
ENSG00000145386.9
ENSG00000162813.17
ENSG00000269903.1
ENSG00000130066.16
ENSG00000229638.1
ENSG00000202318.1
ENSG00000276600.4
ENSG00000173110.7
ENSG00000277010.1
ENSG00000180532.10
ENSG00000211959.2
ENSG00000145423.4
ENSG00000188992.11
ENSG00000087460.24
ENSG00000262662.1
ENSG00000273248.1
ENSG00000270055.1
ENSG00000170190.15
ENSG00000138795.9
ENSG00000236609.3
ENSG00000066248.14
ENSG00000113263.12
ENSG00000115590.13
ENSG00000185811.16
ENSG00000131042.14
ENSG00000214063.10
ENSG00000272086.1
ENSG00000176853.15
ENSG00000230946.3
ENSG00000273055.1
ENSG00000273765.1
ENSG00000118965.14
ENSG00000267711.1
ENSG00000234040.3
ENSG00000214654.7
ENSG00000270019.1
ENSG00000273824.1
ENSG00000185338.4
ENSG00000164045.11
ENSG00000111981.4
ENSG00000198746.12
ENSG00000178860.8
ENSG00000242110.7
ENSG00000282651.2
ENSG00000224945.1
ENSG00000277782.1
ENSG00000106631.8
ENSG00000280156.1
ENSG00000175792.11
ENSG00000232855.6
ENSG00000103966.10
ENSG00000136099.13
ENSG00000265743.1
ENSG00000236810.5
ENSG00000272465.1
ENSG00000131203.12
ENSG00000234750.1
ENSG00000184985.16
ENSG00000146223.14
ENSG00000206069.6
ENSG00000233237.6
ENSG00000062485.18
ENSG00000091436.16
ENSG00000126460.10
ENSG00000140279.12
ENSG00000165215.6
ENSG00000241641.1
ENSG00000173389.15
ENSG00000071859.14
ENSG00000183091.19
ENSG00000166928.10
ENSG00000164929.16
ENSG00000254827.5
ENSG00000273604.1
ENSG00000214184.3
ENSG00000213275.2
ENSG00000137757.10
ENSG00000171401.14
ENSG00000213830.3
ENSG00000279406.1
ENSG00000180549.7
ENSG00000205593.11
ENSG00000186583.11
ENSG00000279530.2
ENSG00000273183.1
ENSG00000099889.13
ENSG00000226026.5
ENSG00000075218.18
ENSG00000223715.1
ENSG00000272301.1
ENSG00000082126.17
ENSG00000225234.1
ENSG00000162885.12
ENSG00000155307.17
ENSG00000277034.1
ENSG00000146826.16
ENSG00000227220.1
ENSG00000240057.5
ENSG00000225973.3
ENSG00000214269.3
ENSG00000153922.10
ENSG00000236463.1
ENSG00000161381.13
ENSG00000227939.1
ENSG00000269947.1
ENSG00000266718.1
ENSG00000214846.4
ENSG00000233485.1
ENSG00000260361.1
ENSG00000269934.1
ENSG00000248980.1
ENSG00000215912.12
ENSG00000213672.7
ENSG00000137875.4
ENSG00000102445.18
ENSG00000215301.9
ENSG00000215251.3
ENSG00000121410.11
ENSG00000267293.1
ENSG00000105248.15
ENSG00000138756.17
ENSG00000015592.16
ENSG00000213801.4
ENSG00000179270.6
ENSG00000228625.1
ENSG00000020633.18
ENSG00000243116.1
ENSG00000258515.1
ENSG00000082684.14
ENSG00000213169.3
ENSG00000207697.1
ENSG00000177340.5
ENSG00000221829.9
ENSG00000179397.17
ENSG00000237989.1
ENSG00000245571.6
ENSG00000279459.1
ENSG00000178723.7
ENSG00000177688.6
ENSG00000243230.1
ENSG00000230148.8
ENSG00000267980.1
ENSG00000268938.2
ENSG00000251002.7
ENSG00000198899.2
ENSG00000270175.1
ENSG00000156194.17
ENSG00000184465.15
ENSG00000124678.17
ENSG00000259924.1
ENSG00000170482.16
ENSG00000275056.1
ENSG00000240563.1
ENSG00000140526.17
ENSG00000090447.11
ENSG00000206785.1
ENSG00000204620.3
ENSG00000229419.1
ENSG00000275964.1
ENSG00000231252.2
ENSG00000016490.15
ENSG00000138095.18
ENSG00000104964.14
ENSG00000265190.6
ENSG00000134215.15
ENSG00000162572.20
ENSG00000115053.15
ENSG00000205464.11
ENSG00000249465.1
ENSG00000152049.6
ENSG00000198216.10
ENSG00000271871.1
ENSG00000126262.4
ENSG00000120659.14
ENSG00000100298.15
ENSG00000272155.1
ENSG00000282787.1
ENSG00000112078.13
ENSG00000185238.12
ENSG00000142556.18
ENSG00000196419.12
ENSG00000229358.3
ENSG00000146112.11
ENSG00000274444.1
ENSG00000119203.13
ENSG00000279721.1
ENSG00000107816.17
ENSG00000155189.11
ENSG00000136938.8
ENSG00000228672.3
ENSG00000139574.8
ENSG00000211611.2
ENSG00000179300.3
ENSG00000204963.5
ENSG00000106526.10
ENSG00000078053.16
ENSG00000211676.2
ENSG00000136021.18
ENSG00000162783.10
ENSG00000234810.2
ENSG00000125931.10
ENSG00000147614.3
ENSG00000218682.1
ENSG00000101463.5
ENSG00000163406.10
ENSG00000268812.3
ENSG00000261360.1
ENSG00000119688.20
ENSG00000229222.1
ENSG00000011590.13
ENSG00000164318.17
ENSG00000279636.2
ENSG00000272625.1
ENSG00000260911.2
ENSG00000115514.11
ENSG00000187479.5
ENSG00000238258.1
ENSG00000233117.2
ENSG00000254162.1
ENSG00000235823.1
ENSG00000160613.12
ENSG00000165271.16
ENSG00000256984.2
ENSG00000226945.1
ENSG00000132334.16
ENSG00000137807.13
ENSG00000178342.4
ENSG00000232739.1
ENSG00000224888.4
ENSG00000280120.1
ENSG00000267102.1
ENSG00000159961.1
ENSG00000225762.1
ENSG00000119541.9
ENSG00000163239.12
ENSG00000050165.17
ENSG00000280798.1
ENSG00000164794.8
ENSG00000101911.12
ENSG00000273203.1
ENSG00000268869.5
ENSG00000135801.9
ENSG00000249002.2
ENSG00000146054.17
ENSG00000115289.13
ENSG00000183684.7
ENSG00000100522.8
ENSG00000143479.15
ENSG00000165548.10
ENSG00000167850.3
ENSG00000137265.14
ENSG00000279613.1
ENSG00000262558.1
ENSG00000165863.16
ENSG00000161955.16
ENSG00000177685.16
ENSG00000268087.1
ENSG00000100219.16
ENSG00000280758.1
ENSG00000254122.2
ENSG00000079263.18
ENSG00000211669.2
ENSG00000259884.1
ENSG00000152291.13
ENSG00000214290.8
ENSG00000170153.10
ENSG00000131844.15
ENSG00000254521.6
ENSG00000178726.6
