ENSG00000280211.1
ENSG00000164484.11
ENSG00000273777.4
ENSG00000211669.2
ENSG00000232656.7
ENSG00000012171.19
ENSG00000265254.1
ENSG00000140015.19
ENSG00000257941.1
ENSG00000240776.1
ENSG00000277194.1
ENSG00000264608.1
ENSG00000176659.7
ENSG00000266733.5
ENSG00000273599.1
ENSG00000250535.1
ENSG00000105851.10
ENSG00000271732.1
ENSG00000237406.1
ENSG00000213862.4
ENSG00000205710.3
ENSG00000197620.10
ENSG00000135346.8
ENSG00000228763.1
ENSG00000168952.15
ENSG00000130540.13
ENSG00000166451.13
ENSG00000135625.7
ENSG00000105675.8
ENSG00000173212.4
ENSG00000279707.1
ENSG00000162892.15
ENSG00000069493.14
ENSG00000223609.7
ENSG00000112182.14
ENSG00000015568.12
ENSG00000159167.11
ENSG00000132938.19
ENSG00000165030.3
ENSG00000162989.4
ENSG00000168542.14
ENSG00000258908.1
ENSG00000011198.7
ENSG00000171446.6
ENSG00000134539.16
ENSG00000101443.17
ENSG00000232131.1
ENSG00000211677.2
ENSG00000269653.1
ENSG00000164935.6
ENSG00000269899.1
ENSG00000276182.1
ENSG00000185519.8
ENSG00000259828.1
ENSG00000221866.9
ENSG00000189292.15
ENSG00000234118.1
ENSG00000144802.11
ENSG00000116833.13
ENSG00000258831.1
ENSG00000278330.1
ENSG00000204580.13
ENSG00000165244.6
ENSG00000011590.13
ENSG00000260293.2
ENSG00000095303.14
ENSG00000211678.2
ENSG00000168779.19
ENSG00000230408.3
ENSG00000278621.1
ENSG00000010610.9
ENSG00000106178.6
ENSG00000137135.17
ENSG00000279384.1
ENSG00000257718.1
ENSG00000164309.14
ENSG00000206384.10
ENSG00000143851.15
ENSG00000200534.1
ENSG00000060138.12
ENSG00000214548.14
ENSG00000108551.4
ENSG00000269971.1
ENSG00000182578.13
ENSG00000123454.10
ENSG00000235001.3
ENSG00000077009.13
ENSG00000162739.13
ENSG00000133878.8
ENSG00000169429.10
ENSG00000103257.8
ENSG00000100505.13
ENSG00000237515.8
ENSG00000101197.12
ENSG00000070882.12
ENSG00000153922.10
ENSG00000267646.1
ENSG00000260160.1
ENSG00000268903.1
ENSG00000280003.1
ENSG00000159763.3
ENSG00000137841.11
ENSG00000107295.9
ENSG00000226091.7
ENSG00000164107.8
ENSG00000211640.4
ENSG00000116544.11
ENSG00000169436.16
ENSG00000183134.4
ENSG00000227502.2
ENSG00000104369.4
ENSG00000226887.7
ENSG00000120278.15
ENSG00000211899.9
ENSG00000060558.3
ENSG00000237339.5
ENSG00000234287.1
ENSG00000105278.10
ENSG00000148926.9
ENSG00000200259.1
ENSG00000146070.16
ENSG00000262223.6
ENSG00000064886.13
ENSG00000105246.5
ENSG00000084628.9
ENSG00000267355.2
ENSG00000165091.15
ENSG00000116176.6
ENSG00000257219.5
ENSG00000138623.9
ENSG00000273017.1
ENSG00000162374.16
ENSG00000224307.1
ENSG00000171658.8
ENSG00000278071.1
ENSG00000151640.12
ENSG00000162641.18
ENSG00000135324.5
ENSG00000158445.9
ENSG00000213512.1
ENSG00000277986.1
ENSG00000158792.15
ENSG00000175463.11
ENSG00000175489.9
ENSG00000132692.18
ENSG00000143297.18
ENSG00000054356.13
ENSG00000256925.2
