ordering,mse,r2,r2_yhat
000000,55.27560109085589,0.561264781015125,0.6910800995118939
000001,60.94442720775729,0.5452370152517603,0.6710325862548834
000002,67.48461590278897,0.5286247929219402,0.6530590258997819
000010,66.72599532514161,0.5479851929587182,0.7022960492185107
000011,71.78587399628675,0.5378351450372506,0.6881447797193052
000012,77.2750402355836,0.5292647121624121,0.6796908009402529
000020,84.23925154008843,0.5147720085170195,0.7000670200627257
000021,87.99022505035241,0.5138524563814213,0.6980115550322994
000022,92.62028289376116,0.5112616403250292,0.6859574474188631
000100,59.07192972896771,0.5479144920766874,0.6423348304903271
000101,63.45894943508957,0.5410349044547027,0.6376317437445281
000102,69.31210610836396,0.5284631612788429,0.6228839929631456
000110,66.88597344537895,0.5545985007261287,0.6676011922627989
000111,70.96251239290359,0.5493044510953642,0.6657135630080386
000112,75.70994184849769,0.543527856376143,0.6580303769667599
000120,79.7601059657715,0.5416948165113429,0.6853770314893672
000121,82.38479693141905,0.54482254549519,0.6849529931367488
000122,87.08377021507954,0.5394434143664801,0.6771652735049538
000200,68.51957500608411,0.5121227869089235,0.5979056857597966
000201,72.90526375777014,0.5061256326086538,0.5842536741073814
000202,78.15208531672765,0.4987696375623601,0.5760413663060935
000210,72.57582243128117,0.540144573388003,0.6352203823348532
000211,76.05946145990367,0.5381350200640458,0.6308293380121639
000212,80.5688878203501,0.5333710313876794,0.6233502441886745
000220,81.93696037566349,0.5436790841092511,0.6524819720551212
000221,84.04464512629154,0.548382441542066,0.658926670041359
000222,88.49391831343634,0.5432822516359597,0.6526901222975994
001000,51.81183068205468,0.5526379377232282,0.6825217557553139
001001,56.66579571374023,0.541566939483302,0.674322631135887
001002,63.58155789356688,0.5202315554518149,0.6458583316508847
001010,62.534094262817,0.5411272452815051,0.7008712901996004
001011,67.17664028661007,0.5326842414844517,0.6885322917596217
001012,72.89285745045537,0.5215404989228465,0.6815568262635269
001020,78.0213776277528,0.515686777037544,0.7093644496589919
001021,81.81423553525998,0.513735341515114,0.7075350136937766
001022,86.13500335803589,0.5120676110354034,0.7001424094726043
001100,52.514372522512886,0.5584587553397867,0.6541082206703022
001101,56.91525694313501,0.5493656655642711,0.6477097151411759
001102,62.96413718070807,0.5328830281284027,0.6261116801781466
001110,59.56854825763089,0.5660473618399777,0.687919642977644
001111,63.40274763445619,0.5606699525594394,0.677711030434944
001112,68.40380365297804,0.5514233708260757,0.6712705303478619
001120,71.16285662834125,0.5551296922392346,0.6960195701579546
001121,74.22914882887468,0.5546913731914553,0.6971397093029132
001122,78.64183956650557,0.5494504547082952,0.6906933202720704
001200,61.65753585070736,0.5150963297340714,0.6075374873662842
001201,65.02908641997998,0.5150524651577364,0.6029167116605263
001202,69.7277594288373,0.5095214130895463,0.5894652510828917
001210,64.55649542270653,0.5497015725946003,0.6463120180865927
001211,67.79855005358911,0.5479669572161725,0.6443898023608614
001212,72.87577910228424,0.5379846830829824,0.6323420902242518
001220,73.00323545255098,0.5546720590012969,0.668510399837373
001221,76.11472219993901,0.5528832352964641,0.6634596514534898
001222,79.24907385251292,0.5539394822085741,0.6645255147214673
002000,51.99703904868035,0.5236263089200653,0.6572318020743793
002001,56.65614281034732,0.5145528310020513,0.6513817746454513
002002,63.23800200019946,0.4956826966026306,0.6257736275951287
002010,61.99233911959264,0.5173585514422976,0.6758790553143069
002011,65.98392257217809,0.5136884108428896,0.6753310315872885
002012,71.6978347872395,0.5022629651133786,0.6629220046569706
002020,75.70783802496099,0.5022298272843433,0.6993058351908237
002021,79.98893899714234,0.4969679558254577,0.6980780378298808
002022,85.11119204028377,0.4905350291308837,0.6879578620873339
002100,51.68894090114918,0.5331172054936363,0.6425881211901618
002101,55.66008464658863,0.527675818080181,0.6292374271840699
002102,60.79506268751224,0.517889396394497,0.617707819970122
002110,57.376204722233226,0.5513171888284633,0.6705310252221603
002111,61.42684974235111,0.5439401796322194,0.6610003702814822
002112,66.04816760504109,0.5369277915131458,0.6574767485289776
002120,68.07879129875086,0.5443223834714481,0.6892600231289169
002121,71.35999656363552,0.5422580584063524,0.6862435557438279
002122,75.5346405373558,0.5380620800142293,0.6785518086568059
002200,58.17219570810531,0.504376474879837,0.6066522157237991
002201,61.90514774057514,0.5010819846287856,0.5954567528139982
002202,66.90206543012616,0.4928301966909616,0.5837228198170652
002210,60.316020475259606,0.5444826710120607,0.6452451313913226
002211,63.124256993497575,0.5452153083894128,0.6404854753214932
002212,67.40519669946022,0.5393151221315466,0.6401417874807717
002220,67.65593442288186,0.5543396053045913,0.6722301818195721
002221,70.4588477551354,0.5537184652062517,0.6715842963020091
002222,73.48229603509036,0.5548573064981668,0.6687205608683682
010000,49.33834110067547,0.5649310028351722,0.7116381173670735
010001,54.4847551326351,0.5508301995374771,0.6894690414793083
010002,60.90712828302318,0.5326529133947622,0.6725628532787211
010010,61.20542775284149,0.5445897941326063,0.7199724361644333
010011,65.74528186433987,0.5369232523922216,0.7075893818075978
010012,71.74715637970728,0.5238450569834324,0.6910751552158705
010020,78.6523026866669,0.5076446445697236,0.7190108568029842
010021,83.07625848612759,0.5025576375779732,0.711279081033002
010022,87.20570018374794,0.5027990865228162,0.7005509407986441
010100,51.23589100853838,0.5629456318720383,0.6683170600273619
010101,55.90779517304994,0.5516701866791223,0.6542263006871925
010102,60.97816406892645,0.5425543676258193,0.6383767371161082
010110,58.95543649849072,0.5668129127008743,0.687104658129331
010111,63.05471090538015,0.5598288044833298,0.6798689595376086
010112,67.89954488170889,0.5519087273799683,0.6701895481039575
010120,71.61569691319683,0.5504967132167885,0.704439706296383
010121,74.7519502468076,0.5501110875627137,0.6971036374146328
010122,79.88183322037636,0.5412195305919658,0.6851936592842165
010200,59.192000283889776,0.5308127570386427,0.6111989194482437
010201,63.45153325126447,0.5236578161283945,0.6027819121578142
010202,68.74422542963147,0.5137616172904498,0.5924587015130505
010210,63.10754433714059,0.5583786245731788,0.6476407089451182
010211,66.5768449349863,0.5550508225130703,0.6451898358730039
010212,72.0349213450231,0.5425860286082768,0.633661374353367
010220,73.32384511529072,0.5528999061218127,0.6629381802558416
010221,75.03698698450606,0.5596631901508027,0.6713416972144558
010222,79.23645038016018,0.5547120690660372,0.6650432243717344
011000,44.31237963636735,0.5687930620408108,0.7108500981926194
011001,49.62917697442445,0.5505714727352149,0.6886078389118719
011002,56.51118460865377,0.5259832161214204,0.6614374435532813
011010,55.9371198216246,0.5436951155104099,0.7335850431944508
011011,60.42815155054747,0.5349246974905509,0.713955821287332
011012,66.24586226260193,0.5213569832066977,0.7022552736940544
011020,71.55930695840902,0.5124348494606661,0.7290369463342272
011021,75.1292572523796,0.5114962663415663,0.730337135932589
011022,79.89820329806591,0.5066406559279312,0.7207841125676412
011100,43.76196234328437,0.5833431300847194,0.6855944437220245
011101,48.29974013758723,0.569788283635793,0.6688409381903877
011102,54.50828876412125,0.5481549747184684,0.6465824399128525
011110,51.22671053580684,0.5826026507224192,0.7086361990918468
011111,54.59194245030819,0.5789235396486943,0.7082774556175053
011112,60.1811766094442,0.562938134311568,0.6881581379117936
011120,63.17391021461195,0.5636696256124687,0.7205481454852831
011121,65.97456313082894,0.5641945210746095,0.7198247727384112
011122,70.52144596275339,0.5567833591224833,0.7158281562124982
011200,50.88412223496975,0.5472974826756444,0.635796816027042
011201,54.7466438463244,0.540770566196493,0.6217322568108691
011202,59.84109371356522,0.5293816793993353,0.6111666466857544
011210,54.56967678741398,0.5735832781505656,0.6704218229367003
011211,57.47225490866679,0.5725925056539283,0.6702127361319055
011212,62.35064035893539,0.5611838332567158,0.659160258640732
011220,62.93598334355659,0.5744765250362827,0.6920625838831884
011221,65.49264114245473,0.5749386475027841,0.6900388922329357
011222,69.53761440768979,0.5691073968027934,0.6839186439043067
012000,43.78131071919093,0.5421867608690139,0.687528926872339
012001,48.58928839436488,0.5285395779556674,0.6707470019576147
012002,54.98411589608544,0.5073892368818473,0.6427868281873961
012010,53.82694852288057,0.5290142004247951,0.708735843424831
012011,58.18963853955701,0.5206653363276837,0.6971044037380437
012012,63.7169516384777,0.5084871424936059,0.68237828079065
012020,68.45247865593994,0.5014315094874328,0.7300705361315112
012021,72.11527784881876,0.4995127367942703,0.726605170857972
012022,76.65703352902793,0.4957070334654254,0.7122705018174164
012100,41.87748369472588,0.5653156927660097,0.6770444042878535
012101,45.828475475190366,0.5565472806459911,0.663238874358199
012102,51.37012991959199,0.5391823580553142,0.6429350523885852
012110,47.81217240968345,0.5763903961291732,0.7076328906129732
012111,51.74207905559498,0.567208476049814,0.6988296312567532
012112,56.72577776761084,0.5546265851471436,0.6814012245229311
012120,58.79499665466455,0.5604275421627897,0.7199515320859731
012121,61.96236355774648,0.557796665051624,0.7160361856820809
012122,66.12254382978549,0.5520623389933834,0.7106246775551015
012200,47.06322909187601,0.5392762728004201,0.6385172375000313
012201,50.95073174083187,0.531402029244904,0.6271710238532933
012202,55.634904668392814,0.5221861822229501,0.6130864483072592
012210,49.32828735785328,0.5767748108012978,0.6788479709858406
012211,52.64168902882596,0.5713703282608016,0.6679307133860178
012212,56.83267485734365,0.5635013020644206,0.6550189924269856
012220,56.74221344021258,0.5806623989587704,0.7030683871328235
