ordering,mse,r2,r2_yhat
100200,51.704845394258065,0.5357814109913667,0.7663443719813886
100201,54.40023919064083,0.521132660413359,0.7676509458605505
100202,58.48376388563321,0.4967543439304537,0.7555705717932375
100210,51.7896031256911,0.6008765642848741,0.815428491132743
100211,54.68057957317891,0.5852669359686656,0.8134627126194809
100212,57.23277259839184,0.5739131719508819,0.8091075270559427
100220,55.83799248564832,0.635326846558002,0.8533267084130973
100221,57.97744748503919,0.6261211694158277,0.8573754875752356
100222,60.893335010117426,0.6131598344905118,0.8521220341430705
101000,34.30907949342212,0.6373667903897142,0.8588701415994031
101001,37.8771139811537,0.6099519611047569,0.845424958744022
101002,39.690337761892344,0.6030825592631366,0.8462592086597909
101010,41.664125444454776,0.6476302659282358,0.8661059422905439
101011,44.014571089874664,0.6350459019240804,0.8579089785089318
101012,47.68427571063663,0.6134418090369347,0.8449638829741487
101020,54.614758348829795,0.628092035699237,0.8532608398847776
101021,55.84853381430865,0.6253757442781995,0.844902561750268
101022,59.47950806417931,0.6079061927821097,0.8381000964749589
101100,37.85759034090553,0.603616029907361,0.8355425600932892
101101,40.197137406231505,0.5891638579925844,0.8258385932833887
101102,43.639333542523204,0.5660666044587883,0.8250899470062566
101110,40.796979736837855,0.6484217409872945,0.8726538506530301
101111,44.64363177143821,0.6224314206169627,0.8618016881063146
101112,45.17625913958305,0.6261165475308355,0.8633531633850351
101120,48.36557250594554,0.6583225074069365,0.8786021664801154
101121,51.180598520216186,0.6436360644789485,0.8710188802021848
101122,51.60843835842671,0.646697253267625,0.8728749025767147
101200,45.19837249110981,0.5559303563932595,0.7816195338525654
101201,46.810988594109986,0.5496955207634082,0.7791744418705759
101202,51.478430787598555,0.5167058408844154,0.7721803883502468
101210,44.643827628885745,0.6255268096179056,0.839205440651623
101211,47.47093082312562,0.6085031845390827,0.8229652604336452
101212,50.068660049897005,0.5951822329413621,0.8228629651301725
101220,49.13496195743006,0.6530868877332068,0.8702563383243437
101221,50.98477199041963,0.6447980340003939,0.8726722705663504
101222,54.46257289165432,0.6265332837789908,0.8532153784617598
102000,35.87016338797401,0.6002213349146348,0.8194874038990696
102001,38.188703897338705,0.5856859585629491,0.8253936233186727
102002,41.83722247716994,0.5596607371734619,0.7907060036950716
102010,45.23002469964232,0.5976385359086251,0.8148594982833379
102011,47.01023814593496,0.5902356511949141,0.8130174948273342
102012,49.67338764120517,0.5769901056677504,0.8047303915412982
102020,56.31659761834378,0.5979664985885939,0.8044739956186223
102021,58.90910213560413,0.5859006005640479,0.7981255226087898
102022,61.23968888301117,0.5771531023010794,0.7982711286831714
102100,35.65409704404678,0.6015437596629671,0.8195985057786358
102101,37.53844084451099,0.5909324500403559,0.8236181912140677
102102,40.01678470190888,0.5762769718901983,0.8310408991101156
102110,39.743604172108085,0.6356147725592585,0.8551561330414188
102111,41.21098334020417,0.6294674289465381,0.8477773909025704
102112,44.2411556741565,0.6111055258043498,0.8439620536529392
102120,47.660938152850726,0.6433674491831546,0.8588967114033881
102121,48.7937834896314,0.6403166148110747,0.854659390952255
102122,51.62269204448112,0.6260941667915324,0.8502254686442807
102200,41.57411802031287,0.5605947022898028,0.7767583352974907
102201,44.20908489459816,0.5429962963538297,0.7771843705733921
102202,46.481575331326425,0.5316664350452103,0.7855155929447577
102210,41.873587116092736,0.6231256982797277,0.8389847341837915
102211,44.23912748085511,0.608832978064018,0.8325948353592484
102212,48.20307347442211,0.5825585143929031,0.8118343800271591
102220,45.293649839497554,0.6583730697300963,0.8610709016085203
102221,47.76429408249219,0.6447040465476478,0.8604575530712832
102222,50.636318986465724,0.6295210838153231,0.8522688705615276
110000,33.6420351259467,0.6294294971725716,0.8878686473677252
110001,35.8802935728526,0.615416449263181,0.883117823037802
110002,38.49872237762173,0.5997981877698811,0.8754515470392367
110010,41.262693643739745,0.640200733625522,0.8962487406259121
110011,43.48371416149684,0.6285346564683898,0.888402261780777
110012,48.365595764663176,0.5963717992720717,0.8825775377672932
110020,52.122277326420985,0.6369359670127825,0.8848117185833023
110021,54.31264410836708,0.6274980396300172,0.8828686251109261
110022,58.92779910976589,0.6030127217868402,0.8719417134165077
110100,35.5445064392086,0.6136752350045349,0.8585349803600499
110101,38.3874624720998,0.5931629526444576,0.8518743714727438
110102,41.20942767586064,0.5755747749512878,0.8457874868492463
110110,39.90444965788259,0.6462630148107422,0.8954648449430612
110111,41.80185002297456,0.6365773117766036,0.8862127154134546
110112,46.18076192228779,0.6073960587684416,0.8770836994906309
110120,47.88923721519344,0.6544570428567287,0.9075956737372818
110121,51.194791420462344,0.6360673518245147,0.900148799974315
110122,53.44925498611567,0.6265960958593739,0.8930140449963286
110200,46.58456245370798,0.5275761953600467,0.7802232642419219
110201,48.63450430201776,0.5174844455075402,0.7727292088384046
110202,53.09991809966356,0.4863094812528178,0.7681204503202469
110210,46.451765775586956,0.6006291466887517,0.831947597807409
110211,48.84045665035717,0.5873699977550572,0.8336312867050273
110212,50.83234818482996,0.5792197925948379,0.8295726449410485
110220,49.434828823288136,0.6443504859145868,0.8765346750096586
110221,51.271302013126665,0.6361557809467748,0.8800974925867323
110222,54.920873249727364,0.6165334768324208,0.8704158582667373
111000,29.865037885305338,0.6411312886261673,0.8765994489665224
111001,31.788564716255546,0.6289953890949853,0.8761204562578038
111002,35.748755927288016,0.5962170292573327,0.8616576162342394
111010,37.851026124353325,0.6435054021644648,0.8776307927267171
111011,39.202547692280014,0.6386975228360401,0.8812869734938279
111012,42.37390151324683,0.6190115012870319,0.8606628870409787
111020,50.498009078283815,0.623466181912321,0.858748236545678
111021,52.03818560677796,0.6182252214484414,0.8517356108632093
111022,54.21887873851209,0.6096240730827128,0.847216613464023
111100,31.295755411089512,0.6243071750573814,0.8720241428238078
111101,33.76800185856392,0.6055181769635314,0.8614121309188182
111102,35.70072002591326,0.5956430346276432,0.8530282265567772
111110,34.36102439183746,0.6669166257606743,0.8949862665068189
111111,37.59438965024266,0.6430638633267909,0.8905568271539153
111112,39.089373921895465,0.6376581418905749,0.8844455196304787
111120,43.043266265542606,0.6637270885823139,0.8953474745313821
111121,45.330569729025456,0.6513869209722031,0.8908738533554408
111122,49.27767406842838,0.627955735787036,0.8799908972156563
111200,37.42626707694165,0.57834944835558,0.8106808407650439
111201,40.9166026890082,0.5498615496805428,0.8064696414802148
111202,44.287912788370356,0.5259473412701134,0.7987813220176896
111210,39.035405911334585,0.6300791403010082,0.8486365903041121
111211,41.510133487765266,0.6139508344672838,0.8440528184948927
111212,43.231936506194266,0.6066859504397295,0.8461437189409369
111220,43.188950218435885,0.6606445069696173,0.8824102647706611
111221,45.14437722041636,0.6504088395014592,0.8809328711857441
111222,48.26416270367371,0.6326696882352262,0.8724675494292532
112000,31.024197734941204,0.6026920654880074,0.8300348701267084
112001,32.65278802894746,0.5943695909643427,0.8328550461177996
112002,36.362230690060265,0.5634861983768189,0.8158622727459638
112010,39.18989338210344,0.6084894694830498,0.8304974876753711
112011,41.66986837004424,0.5929778976030009,0.8183228682986619
112012,43.16952026386092,0.58903921346222,0.8170345491017394
112020,49.6836126981888,0.6090796786279499,0.8213346122528868
112021,53.287560157971505,0.5876773500661837,0.8206051206748919
112022,56.36223913791759,0.5722707543683723,0.8010317215686926
112100,28.642140298808414,0.6281528207021303,0.8623662036625201
112101,31.932285335716895,0.5972036552780899,0.8458966733001695
112102,34.18359960504572,0.5826998636449781,0.8443543273121895
112110,32.79206208237842,0.6582136858033721,0.8738303408129404
112111,35.82892977546579,0.6346163773729055,0.8634987654598127
112112,37.47815694161217,0.6273179362575971,0.8624182284067421
112120,41.09749181129661,0.6570672868726243,0.8693127733685615
112121,41.930717933174414,0.655802988992841,0.8803831140997683
112122,45.571866972430364,0.6330536421802251,0.8646253469475627
112200,34.26260805876204,0.5788022780388954,0.816480985936731
112201,37.268847302621914,0.5533056114025815,0.8085154800740717
112202,39.69711402664808,0.5379175377209076,0.8066780797595257
112210,35.76437268642671,0.631923258933158,0.8590814029682345
112211,37.71856306126675,0.6194571139084208,0.8497769126328825
112212,39.54868837327409,0.6102031775920911,0.8477656846411165
112220,39.30389491386503,0.6668229073287499,0.8791485673939928
112221,41.17596454095969,0.6562498748213302,0.8813550172305449
112222,44.00496869070667,0.6392796502202941,0.8769940303406317
120000,30.897888032644733,0.6206446877356164,0.9117629027356089
120001,32.70844140211783,0.6102659475098688,0.9072441275435581
120002,35.81162068558414,0.5873827636226621,0.887308336438602
120010,39.3128474303957,0.6244234485747934,0.897612582018048
120011,41.15934679573122,0.6153882254129526,0.8951597680564197
120012,45.09462764377463,0.5891038674357079,0.8840097521066071
120020,51.85212311160934,0.6097818038870355,0.8760309338680373
120021,54.15899944778558,0.5990810710482596,0.8718499081294175
120022,55.58294847431484,0.596301302691955,0.8721857403892661
120100,31.742012166771143,0.6122206850214479,0.8734089939222239
120101,33.84397245364598,0.5979069378128875,0.869310338710364
120102,37.18337956083865,0.5719794018005995,0.8574419380648205
120110,36.44621812253028,0.6426285226895864,0.9064843664398927
120111,38.01279053830208,0.6350647980703297,0.9070873414871365
120112,41.40869517556335,0.6120306026307596,0.8906822594844273
120120,45.13014200913174,0.6449072710362871,0.9133577902638662
120121,47.429249065799,0.6327252179452614,0.9084518115047068
120122,50.006665709118025,0.6199304879563357,0.9005626505660183
120200,41.2666179397461,0.5291441523563254,0.7926122128915535
120201,44.15064825624912,0.5083029253109832,0.7862514374683691
120202,46.78673834409897,0.49328131119576,0.7798070166420503
120210,41.894423273562616,0.599760280786301,0.8514577780029974
120211,43.74325864603754,0.5899941113091912,0.8495599641987955
120212,46.141611272231565,0.577051464211145,0.8427955255800164
120220,45.81728062544713,0.6383412774436122,0.8851029021557693
120221,47.12778418475615,0.6334404660538049,0.8915086220862419
120222,49.90131507762083,0.6186052001866414,0.883635101662728
121000,26.379139813636233,0.6417625741711643,0.9095418965846815
121001,29.500583994989263,0.6121555418881233,0.8878737522659083
121002,32.562630690255766,0.5871860537206222,0.8702055233661371
121010,34.91453984324816,0.6359973505703915,0.8914501091069161
121011,37.65558471086497,0.6165838511925203,0.8813651909935104
121012,40.547900022940595,0.5981093095071375,0.8604510873811031
121020,47.16142792607987,0.617141501485409,0.8624948653655213
121021,49.51089365443039,0.6049877141274751,0.8617318537400681
121022,51.889157274947465,0.5942597105061318,0.8508284813101996
121100,26.414031893512213,0.6376799979770175,0.8919662910303197
121101,28.466488187536775,0.6212876914423577,0.8866365565788469
121102,30.429113995032736,0.6089822831015279,0.886452317446858
121110,30.97824942623476,0.6636027425624063,0.907280040615461
121111,33.82820259807439,0.6409569832550948,0.9030395695760103
121112,36.44683192454893,0.6232372324512072,0.9010823320931813
121120,38.781291645469686,0.6664137585634107,0.9074806219199067
121121,41.34293972879131,0.6503780881182304,0.8974610612427948
121122,43.78401617949736,0.6370535500910086,0.9000834468094483
121200,33.409402502378576,0.5691748635138972,0.8220899093032444
121201,35.37031257140008,0.5559200613811407,0.8198889178564066
121202,39.41064715547509,0.5201975131276673,0.8130761586776292
121210,34.1524968168257,0.6352656008180382,0.8720544282405032
121211,36.71486794259225,0.6159654475737599,0.8697054503417208
121212,38.885043765298164,0.6030485115625813,0.8649748141777756
121220,38.43939010513595,0.6648916304780363,0.90007452748282
121221,39.61281468427457,0.6600899666639408,0.8989944393031093
121222,42.708146477587285,0.6403846397018336,0.8921237503862977
122000,26.57154702184984,0.6106959389822,0.8526136081038302
122001,29.883284431669495,0.5769120542766792,0.8448753198186596
122002,32.92004063054569,0.5514890776421502,0.8291398203830724
122010,35.52124634761744,0.6035308036085124,0.8372147132725464
122011,38.32482625939029,0.5826852251755279,0.8207940469700601
122012,40.684391784241676,0.5693371812180035,0.8118440393965235
122020,46.486524612052904,0.598962076460881,0.8425814723490823
122021,48.89766612738919,0.5856960977516636,0.838545871164594
122022,51.43091045768574,0.5732637533049969,0.8269214010897472
122100,24.271543592424507,0.634352790844628,0.8819422798606363
122101,26.165212457745604,0.6185501258226177,0.877939447543913
122102,29.19584628620958,0.5899360211087437,0.8582402643954462
122110,28.400293328979526,0.6643904375661036,0.8967560548521398
122111,30.941634914943254,0.6431299481674806,0.8860770285654034
122112,32.31611087601268,0.6375993669085418,0.882576430944712
122120,37.2743091538775,0.6543808595686327,0.8879643158546672
122121,39.16646222754762,0.6432702239866064,0.8855200638395252
122122,41.12744584602821,0.6332097729458398,0.8846116048747693
122200,29.14009435642534,0.5830206737397339,0.836389482214836
122201,31.33777230820286,0.5643612837380103,0.8287273037720463
122202,33.90352560145333,0.544162963712167,0.823240591457152
122210,30.159602913483916,0.6453082909162173,0.877666554743447
122211,32.1797318959155,0.6298937436714265,0.8780075166273746
122212,34.56470800642911,0.6127369621001726,0.8635865322108951
122220,34.12896316137149,0.6754528786163918,0.9056073328591903
122221,35.555091380660905,0.6675257929537244,0.8973451269568763
