cmn204225,liver,51.86971725864234,0.5385504261257654,
cmn204225,artery_aorta,21.90849800793817,0.7712228191829197,
cmn204225,artery_coronary,36.3474145606822,0.6431175773804128,
cmn204225,brain_cortex,51.81895498461885,0.5091729719046116,
cmn204225,brain_cerebellum,54.82880991066867,0.5569941543377395,
cmn204225,adrenal_gland,33.0515377715919,0.6512335702780405,
cmn204225,heart_atrial_appendage,38.69638031336191,0.5533527176447817,
cmn204225,pituitary,53.4084087818934,0.615449646812378,
cmn204225,adipose_subcutaneous,39.348988576067285,0.642334587704563,
cmn204225,lung,33.16655863737104,0.6336967948582083,
cmn204225,skin_sun_exposed_lower_leg,44.85108724426756,0.6549480010166644,
cmn204225,nerve_tibial,28.877976445248148,0.7546667487701415,
cmn204225,liver,51.86971725864234,0.5385504261257654,
cmn204225,artery_aorta,21.90849800793817,0.7712228191829197,
cmn204225,artery_coronary,36.3474145606822,0.6431175773804128,
cmn204225,brain_cortex,51.81895498461885,0.5091729719046116,
cmn204225,brain_cerebellum,54.82880991066867,0.5569941543377395,
cmn204225,adrenal_gland,33.0515377715919,0.6512335702780405,
cmn204225,heart_atrial_appendage,38.69638031336191,0.5533527176447817,
cmn204225,pituitary,53.4084087818934,0.615449646812378,
cmn204225,adipose_subcutaneous,39.348988576067285,0.642334587704563,
cmn204225,lung,33.16655863737104,0.6336967948582083,
cmn204225,skin_sun_exposed_lower_leg,44.85108724426756,0.6549480010166644,
cmn204225,nerve_tibial,28.877976445248148,0.7546667487701415,
cmn204225,liver,30.14646344970661,0.6715963560245648,
cmn204225,artery_aorta,11.226630995560276,0.9123691657084003,
cmn204225,artery_coronary,14.375678417441653,0.8252160259958545,
cmn204225,brain_cortex,47.059823493577504,0.6301539622100464,
cmn204225,brain_cerebellum,42.409347889087144,0.6619251738320349,
cmn204225,heart_atrial_appendage,28.113012277964383,0.637263151167824,
cmn204225,adipose_subcutaneous,26.43462943392953,0.747344284868162,
cmn204225,lung,21.536883028022423,0.752239667670845,
cmn204225,skin_sun_exposed_lower_leg,33.362917261725556,0.7426034094501326,
cmn204225,nerve_tibial,23.706879552303903,0.8205795994263103,
cmn204225,liver,30.14646344970661,0.6715963560245648,
cmn204225,artery_aorta,11.226630995560276,0.9123691657084003,
cmn204225,artery_coronary,14.375678417441653,0.8252160259958545,
cmn204225,brain_cortex,47.059823493577504,0.6301539622100464,
cmn204225,brain_cerebellum,42.409347889087144,0.6619251738320349,
cmn204225,heart_atrial_appendage,28.113012277964383,0.637263151167824,
cmn204225,adipose_subcutaneous,26.43462943392953,0.747344284868162,
cmn204225,lung,21.536883028022423,0.752239667670845,
cmn204225,skin_sun_exposed_lower_leg,33.362917261725556,0.7426034094501326,
cmn204225,nerve_tibial,23.706879552303903,0.8205795994263103,
cmn204225,liver,30.14646344970661,0.6715963560245648,
cmn204225,artery_aorta,11.226630995560276,0.9123691657084003,
cmn204225,artery_coronary,14.375678417441653,0.8252160259958545,
cmn204225,brain_cortex,47.059823493577504,0.6301539622100464,
cmn204225,brain_cerebellum,42.409347889087144,0.6619251738320349,
cmn204225,heart_atrial_appendage,28.113012277964383,0.637263151167824,
cmn204225,adipose_subcutaneous,26.43462943392953,0.747344284868162,
cmn204225,lung,21.536883028022423,0.752239667670845,
cmn204225,skin_sun_exposed_lower_leg,33.362917261725556,0.7426034094501326,
cmn204225,nerve_tibial,23.706879552303903,0.8205795994263103,
