cmn204208,liver,58.90815884672417,0.4448804576103681,
cmn204208,artery_aorta,22.510544989113818,0.7918003700683109,
cmn204208,artery_coronary,31.803950255685816,0.6924035855867999,
cmn204208,brain_cortex,57.469065092303644,0.5257039399429784,
cmn204208,brain_cerebellum,77.72299079371552,0.42702505080400843,
cmn204208,adrenal_gland,28.612880820803532,0.7115422363763179,
cmn204208,heart_atrial_appendage,38.51262564399184,0.4655818432563871,
cmn204208,pituitary,70.2213002710862,0.5454193952037577,
cmn204208,adipose_subcutaneous,48.929820484403194,0.548945475387852,
cmn204208,lung,37.14000271898768,0.6027651033726763,
cmn204208,skin_sun_exposed_lower_leg,46.31624492855983,0.5949960290982568,
cmn204208,nerve_tibial,33.78245372429648,0.6936168568376295,
cmn204208,liver,47.169147473365996,0.4065596350254762,
cmn204208,artery_aorta,23.19249642750344,0.7602706131962143,
cmn204208,artery_coronary,38.93022055406702,0.5462808827511614,
cmn204208,brain_cortex,62.15468081234433,0.4555942067139982,
cmn204208,brain_cerebellum,73.1939216232264,0.4070365843181658,
cmn204208,adrenal_gland,39.42732963039852,0.6860058653745666,
cmn204208,heart_atrial_appendage,40.12985142092922,0.48454417101652913,
cmn204208,pituitary,81.62067691569435,0.4798451080950693,
cmn204208,adipose_subcutaneous,45.60133699712797,0.5816625075294918,
cmn204208,lung,39.52908354429551,0.633987119874615,
cmn204208,skin_sun_exposed_lower_leg,47.76993706967427,0.5879485536179956,
cmn204208,nerve_tibial,31.325734116766885,0.7047551511010677,
cmn204208,colon_sigmoid,49.262670571520005,0.29309609653609203,
cmn204208,pancreas,44.05440573514054,0.4677610795962639,
cmn204208,liver,47.169147473365996,0.4065596350254762,
cmn204208,artery_aorta,23.19249642750344,0.7602706131962143,
cmn204208,artery_coronary,38.93022055406702,0.5462808827511614,
cmn204208,brain_cortex,62.15468081234433,0.4555942067139982,
cmn204208,brain_cerebellum,73.1939216232264,0.4070365843181658,
cmn204208,heart_atrial_appendage,40.12985142092922,0.48454417101652913,
cmn204208,adipose_subcutaneous,45.60133699712797,0.5816625075294918,
cmn204208,lung,39.52908354429551,0.633987119874615,
cmn204208,skin_sun_exposed_lower_leg,47.76993706967427,0.5879485536179956,
cmn204208,nerve_tibial,31.325734116766885,0.7047551511010677,
cmn204208,colon_sigmoid,49.262670571520005,0.29309609653609203,
cmn204208,pancreas,44.05440573514054,0.4677610795962639,
